"dpmeanW","wpmeanW","wrmeanW","dpmeanB","wpmeanB","wrmeanB","dpsd","wpsd","wrsd","iteration"
19.8892776684815,2.35935577729337,6.55727010775744,20.999246071431,3.93150853868718,7.46482506419374,5.72618037996719,3.10879389988549,2.52711768596265,13
21.0106097979533,1.56546921202396,5.33193580535615,22.24612138473,7.46866563370157,10.2788858814933,3.98396467871612,4.10724597293816,3.22411497642519,14
19.5884884280705,1.63789086422541,6.35811018766506,21.4046723903846,6.81725243632972,8.09849395477262,4.41946967934738,3.87768514766208,2.17849993640364,15
19.5143734568674,2.39633597702776,5.55723585187134,18.4914488709107,4.90083495094694,6.89467584264799,3.10365690742993,3.73682370525935,2.71486403228475,16
20.5178221075077,3.70148113384144,5.13436121820708,20.1039988509417,5.81858847544695,8.31120723371319,4.49161393588543,4.32291065066751,2.87598122615273,17
19.2051030968737,1.39088464674144,7.22019642025685,20.8879143048714,2.82908604925956,10.251932575574,3.58648534872311,4.10589823373281,2.68367283866837,18
20.3029912022564,1.67583356865714,6.51900862320356,22.1133639671915,4.9359961038529,6.82968191614662,4.80087815792211,3.95593672084493,2.70694368725014,19
19.0328869071892,1.3774844831492,5.99638966421226,20.7288567196434,2.92995701291442,8.03298822683077,5.36361969794601,3.8135860199365,2.84122804336587,20
20.8406691693582,2.17434184419826,7.5935034087346,21.8745064586046,3.63939772250455,7.46751927168921,5.07221260250285,4.12955348036349,2.33030004029583,21
20.4183183908994,1.37234456012027,5.93347299296939,20.8862852175023,3.9035063291525,7.37261896071071,4.00202649545145,3.63896109669456,3.00090265723558,22
20.5473175987546,0.698872566424422,6.04884734695237,21.0127827200386,2.60529754051526,9.66523374409028,3.72716616447213,4.29665786319007,1.9834042881547,23
19.7240020029975,1.55129528120398,6.55796194318873,21.7552715020536,7.6650966190751,9.19327928373564,4.13718137253332,4.06778220499474,2.99413234757934,24
20.6167192178097,1.52349714760746,5.43318230921897,19.3862332502676,4.53784162753392,8.58180136204999,4.8420112698869,3.82201185331973,2.68620960705809,25
19.9574888666618,2.86949146160773,6.56167187129892,21.8752834424553,4.50876572078023,8.99623796180549,4.79798686192571,3.00455778492229,2.35624379646317,26
20.0446474059745,1.9636750463136,5.62383172817054,20.7154650103383,4.7930183589294,10.1160518266845,3.3664817774174,3.91265481255129,2.51953309478905,27
19.2833224522805,2.14071460367645,6.05846207618752,17.3538329510787,6.11371702353263,7.82732451840054,4.27171684885319,2.94668397463986,2.94340051353552,28
19.0902279376824,2.60008622536163,5.95397341282096,19.4816441040931,6.25978556760634,8.25401258785632,4.07114407764827,4.31024244888848,1.89698972592612,29
19.231816920873,2.06931708422586,6.55438459835073,21.5907965041937,7.52123944211697,5.6555905818144,3.94483905735523,3.66169408446997,2.24148386802539,30
20.4628817168517,2.54158312188635,6.42161183789851,22.4281760453485,5.94702489037695,8.58833914540432,5.29037649785578,2.90364011724116,2.35560915178526,31
20.4336187276267,1.54744013843287,6.8920722541423,20.3702943117735,3.61391194048289,10.1220294471444,3.35004790556355,4.26024652654232,2.59452789645863,32
19.9999759638621,1.6013188196705,6.92220812140909,22.2567792892846,3.09362894504597,7.47721099747258,3.94047513602393,3.22076722329294,2.57454113710648,33
19.7297025767222,1.56623809238015,6.92923149619078,22.2554300339109,1.81861344208115,8.48849349919062,4.81335570535014,3.56437080506238,2.56385022121806,34
20.8876236729527,1.44044422661184,5.98675430215924,22.1212382835993,6.09309352206228,7.69257036853595,3.69078516477162,4.13640695429385,2.69107026478576,35
20.636656009181,2.79778449891369,6.93882082613441,23.9402573793014,5.44244462201034,8.54794291808181,4.93008441148289,3.57281386019642,2.2679131012896,36
18.9628792105757,2.61565881872877,4.05545772522403,18.5670002958538,5.01409365394897,6.07614377451862,5.14108602395199,3.95313849111873,3.70457343056426,37
20.2299359576148,2.31226439712997,6.18481150716913,19.5323985278931,6.65259489842169,5.97854819383692,5.56010681524054,3.32909894729296,2.89131777361628,38
19.5047027163186,1.48810159235046,6.97577458796062,21.7215693150449,4.96779627504206,7.37436217001844,4.33467944765247,3.69384963861598,2.31819525979401,39
18.1849395962748,1.35445725991774,5.92646115784577,17.6968532833429,4.46149710970276,6.9179047086572,4.89898437997278,4.37920847488766,3.32778023026615,40
19.7664754254708,0.825525414245467,5.01134027953025,20.7697955523481,1.13611412866048,8.95797709482921,4.61855917905605,3.87518553523788,2.78548661803827,41
19.6252626735518,1.11072539142379,6.05416428629972,17.8581984112083,5.29018510515337,8.75207091532933,4.57382896638892,4.60675140544197,2.52496671002179,42
19.5558206793917,2.71166974975221,6.71262714902432,19.3820173415331,4.33708599681319,8.31947188076051,4.3068696227796,3.95789668594222,2.62790583319508,43
19.4176703432293,1.41950086834644,6.33660752710844,23.0542674622972,5.48966632509889,7.89330196943901,5.41452313324455,3.90966659767756,2.37299533956269,44
21.02942734818,2.77525850895926,6.56069663290677,20.0245135971938,5.78788420997238,8.78063722570811,5.09022031128029,2.7264219485551,2.15095236350519,45
20.8965917252993,3.5415200548438,4.83198591611299,22.7143255258676,5.98838842439752,6.73662897642194,3.62698448620225,3.61814638399725,2.9539675279109,46
18.99431677019,1.86057468827851,5.82886484277793,21.5267802423203,7.55006574287764,6.35496972840081,3.91980920463068,4.00563878460064,2.980804381044,47
20.0208407625812,3.0264610685184,6.72994984221643,18.454656736616,4.67115158571761,7.27037710749092,4.30523016406799,2.62483787127419,1.98902681443576,48
20.0012761151041,2.56593787509208,5.41482441855536,22.3719662817431,5.18460765845496,6.19937983656525,5.68118427946426,3.54404564665107,3.38584988307799,49
20.2351395670366,2.55555192442304,6.20149992622791,20.2405510872584,5.21685396775247,8.00788478776628,4.18502980024119,3.73815027990304,2.5162460270783,50
19.4726343006025,1.48490813614345,6.38191635804494,20.3614904546087,6.53643714582439,5.66519924273796,4.13165371558918,3.49381143289224,3.18946583825153,51
19.4638516207858,0.788038562197158,5.44652430319309,21.7304010685785,3.83657631657729,8.85870286732582,4.02302776906749,3.999109231422,3.29886595788923,52
20.660974172273,2.40035822767837,6.26775467958498,19.9196192777712,6.63554437725485,7.7010554661275,4.44986800140875,2.42743459404017,2.65054416939024,53
20.1167290185682,2.75545154578371,6.67667352837033,21.3134819225329,4.89400709905065,6.05798896745169,5.30576654312041,2.58020990278542,2.27391338390951,54
19.1535528264847,1.682616723026,6.95041940193325,19.641466925667,5.79301100338686,8.40701944490352,4.5454007743374,3.72435918521587,2.02081568590231,55
20.491610192507,1.37375459654799,5.33010007618515,19.1062287373071,7.85853589357373,7.6565508171405,3.44033383766295,4.5935932336143,2.51037809899364,56
18.542400200096,1.96703853292062,5.44790005711244,18.9683608231804,3.18122655533028,8.53648207943804,4.12167480405276,3.42891934373438,2.79954895179017,57
19.8023168047929,2.60707514776677,6.34276932457463,20.2012441887939,8.10036299619291,8.27481731133848,4.37008478344094,3.45320847970157,2.33389366693302,58
19.7341204201554,2.17831879862373,6.55042221912503,21.6059792124667,7.2703168460619,7.84768879556944,5.05267168778144,3.39420922294885,2.61500389786777,59
19.3237625266421,1.44823528354142,4.80397700938651,20.5796737915464,3.96024351935131,9.65670101164695,3.12303228745241,3.73232179941968,3.40274122426918,60
19.0903639835119,1.97961698816932,6.65917253871306,20.0132720213678,7.31361404585335,8.20851780319955,4.21809191176256,4.14596727549601,3.18583431539998,61
20.1883809401061,2.54515292763527,5.72675818987435,21.1553583151654,6.16570986440402,9.59949899207224,5.10575642521387,3.72058627486453,2.7598626124214,62
21.1368145459768,2.72475616171189,6.25603347376686,20.8791875967109,6.77319519507635,8.48466359017079,4.53400932713062,3.68911779220397,2.8961519233474,63
20.122022034983,0.900943871686951,6.15678456173256,20.1201706689925,3.06049489696049,9.58029599493487,3.79789235508661,4.10993128885434,2.16955008766463,64
19.1633482964112,2.71689922933251,6.51549968930314,21.8302400821016,5.92210415625616,7.19047235101247,3.51945160842373,2.87508229887749,2.12376049126346,65
20.4384413743257,1.92798402060966,6.08313613992492,17.5617280767871,7.38466408707359,7.94562074535658,3.77004554175452,3.21097251324682,2.41735010488039,66
18.0442969950362,3.21263466707852,5.87541327016184,17.4616391125221,5.28972262037115,7.99623227812785,5.6892416715851,2.73879308984855,2.39458955188698,67
19.6088822976037,1.87714304686458,6.59946406467836,22.4346870430479,5.18459504202564,9.01685655693536,3.78525754228981,3.54089514593243,2.27842831230958,68
20.1648809609522,3.06981671938467,7.42211751971203,25.8011750198226,2.38099886854023,7.95369993461723,5.26272722589266,3.33364967405623,2.04309864770312,69
20.5982443681214,0.951066876308723,5.79806694477686,21.8691672319861,2.47881384280693,8.89070608478847,4.81407012634538,3.35610637777143,2.4459062964456,70
19.4018984819662,2.46195906693675,6.65916601349216,21.694135295621,4.63588981398225,8.9545864379084,4.45507861973596,3.97258217188741,2.23181583190767,71
19.3919270435199,2.38082283617115,5.56261052196946,19.470078066552,5.74739260720441,9.60469079828546,4.30654331772455,3.96449198893967,3.60698847502749,72
19.810920820948,1.01493900048149,6.58422083967936,22.7229161714361,3.7004280816041,7.11164312790775,4.90210519276409,3.73470875382456,3.01300692006373,73
18.3431333731897,2.09945191108672,6.70689918138735,23.6691817674342,4.86435387015449,9.75076920431242,4.65608424437722,2.87683450983967,2.89625655176364,74
18.2954135851734,2.43660306052911,5.68101863372624,19.7057039144535,5.94777634513937,6.0771857447001,4.23049202439003,4.02952095864685,2.83494522000476,75
19.8296504889544,1.32863083749469,5.80227413632371,20.7056513876899,5.74494218401912,8.73307246182215,4.02261931509828,4.45293058439046,2.63874628664831,76
19.6322504325718,1.44028848799527,6.52662500233971,20.6443280319254,4.95916394854021,10.2149279286755,4.02612691843577,3.31139711999279,2.17266276607215,77
21.4761908403698,1.86988566284272,6.99953480492305,21.7238047971686,7.10759397269497,7.45190642026604,4.00965095101655,3.28406198381373,2.24126573159957,78
20.813045243976,0.779246832856134,6.47807391535092,20.1702759889524,7.55772221206783,7.36043273631531,4.28502527432466,4.29644880295852,2.40180903242368,79
20.507574324818,2.82757054251345,7.01452146130894,18.3084738053903,2.88523437946792,8.84535462084267,5.23129348295135,3.41145434402027,2.82722878994772,80
20.6030665753026,2.36222637398527,6.77756320790716,21.6978480809425,7.8196376813079,8.47245539628699,4.13572675940549,3.72920731727173,2.23142889725825,81
21.5718402432631,2.7765937256677,6.14889881097404,21.9733643160745,4.87441181991579,7.39625961636836,3.98099927809799,2.72965111706997,1.93214691701607,82
20.3935385680063,2.54812775509571,7.41931524033005,20.5391639016524,6.91218482928666,9.04018674930129,4.30978233165603,3.10920247025582,2.46589499793188,83
19.6789586358099,1.55820771558949,5.36875907937609,17.868678396465,9.28506147691116,8.72952919170422,4.18478182629478,3.97881980237345,3.13744498265533,84
19.5322260101785,1.58974718131683,5.10830684938709,23.2442673841259,1.84131189170128,7.7756846292604,5.67180540294249,4.17729422388273,3.91591575145426,85
18.8505918204202,3.55515496539669,6.33485823257624,21.4145316791789,2.62904992837857,9.26076627641984,4.31588529917146,3.02709038038832,1.85642914878209,86
19.9474135009163,2.75787113650976,5.31980534985877,23.0703039729521,4.24019247883117,8.27300041950985,4.15737064920969,2.77003752689459,2.53396298647073,87
20.4772448213277,0.656272343357383,6.47005919504992,20.1397084458883,6.5519862968983,7.75122789984479,5.51719267523428,3.5117402917645,2.4674851276581,88
19.9556115860031,1.42904591798707,6.40118746510201,18.9366719594652,3.48848091855588,7.49072609492392,3.35254994790556,3.69931380353029,2.88913652453688,89
19.1737127330445,2.91236017513215,5.89134092881027,17.3081052353575,2.07911045686204,7.83729245343112,5.03188279603779,3.39383448095758,2.59364542416477,90
20.0511482016263,1.90901678641987,6.31281372909692,24.6821621253692,3.29559743734628,6.91464241330587,4.76519463183485,3.99452209443587,2.47458720184732,91
19.0963655944872,2.45950805735736,6.95822509867628,19.4775833157721,5.27822348033059,7.40489389189582,4.48757508291735,3.1855325055914,2.69481530480798,92
18.8963540506866,2.81358351709796,4.59818789857665,22.1820088158489,3.72565656225575,8.68261138713856,4.2031073087969,3.59511616369387,2.97742227350992,93
19.063627095256,1.79425933786531,6.11190197655537,21.0639986439229,4.45641446962855,8.19871473540691,4.05467915575292,3.09607587866652,2.62387673109104,94
20.4495696052755,1.58760744180847,6.89272680051567,23.2378126275488,4.82278786088453,8.4341041708697,4.69317881755307,4.01813147445092,2.17497518673262,95
19.0935983158427,1.42627023291697,5.79882266271514,19.5731903928806,4.66099340146747,6.63074782724288,4.16539784832811,3.44409895355621,2.72780363922802,96
19.3727770231587,1.15205158980343,6.84533466729913,21.8442582950895,6.79263973973918,8.79141601437766,3.70025108295282,3.42044438092368,2.58059584211892,97
18.9878060693903,2.88123379530347,6.20024858120459,23.3284031460521,6.13999575312342,7.14494318213979,3.97299008722522,4.19277602604582,2.6143103606239,98
21.0191503516535,2.96946539395561,6.24712200114994,20.6716037641307,6.778257197103,7.16993018974266,5.36083596776555,3.23240583587701,1.97383657483136,99
19.3687008731875,1.53986955993156,5.80006326629188,22.5034643840359,3.44336978086448,8.57554426880228,4.43410118206357,4.47279252934222,2.73264882680518,100
20.2716198364057,3.32979878932073,6.91942549469309,21.6160207248778,4.57832847663624,7.49726202509544,4.30294896345762,3.27493903662431,2.45986437770548,101
18.7983216096102,0.881758073825558,6.87218362366863,23.2705843570915,5.44250133562622,8.78207383560052,5.07013354601297,4.79785875328681,2.51458387191291,102
19.9380811818874,3.45356855597315,6.14944653340839,18.795623654287,4.55976623087588,6.78089764433529,5.17680728504797,3.11951695795665,1.68922033452438,103
17.5685745478647,3.42777811613766,7.17762720403003,21.2022445887713,6.1349892101517,8.90235858919144,4.39867793706439,2.99014786858936,2.69784084822558,104
19.056578093286,1.56220342550516,6.41069796417506,21.5400493849465,2.9201242222599,7.78678173894644,4.5630452055039,4.1640760781025,1.6494017172225,105
20.4454467954668,1.26189692243397,6.10114229658297,23.9966380089163,5.12074994244451,8.1344082934321,4.62102438111639,4.7028901345337,2.56233179937859,106
19.7948772649321,1.7240512322551,5.89820125396643,18.8110179186352,6.80767580413363,5.67596272715412,6.30771847118892,3.80074991005821,2.27940527051958,107
19.2985436570209,2.84754714147989,6.985662549246,19.1498004248518,3.95978043872315,7.11685278979656,4.14926242043769,3.28903869078131,2.57359149919099,108
21.4355031601735,1.31199332758575,5.82528506065176,21.3952732148828,6.25839743879305,9.18692657160002,3.77325868915026,3.06334053293072,2.64852568327432,109
19.5730635305869,2.03264564627706,6.25090009533405,19.1623858225168,3.60008488275467,8.03605616966309,5.03852367299034,3.64650470216724,2.20901693505582,110
19.3235994513255,2.87791296638514,7.59689332470388,21.4312456900725,4.17573290917832,9.59258450266378,3.92951763854451,3.44656301847299,2.63613909297272,111
20.0096527162301,2.61914178325545,5.55061650196638,20.0138165524866,2.97646352965093,7.02972301978856,5.43434190474168,4.21354165539674,3.99367585563182,112
18.9002928542587,3.01440961796447,5.97585615653406,18.6394284085467,5.04854209040211,7.69572979426069,4.37006199239363,3.59235250302763,2.39500295622351,113
19.5826989851196,1.05081401750738,5.94908191050205,19.4303695893485,6.78991489816447,7.18121303063571,4.42556746813909,3.82796294109366,2.30702645370364,114
20.1195599810288,2.07875731805695,7.04336457095445,18.5235926084922,2.30942640724359,8.11670968148784,4.94255651867834,3.92840741408492,2.83792483475047,115
20.9418442350356,0.298425218141852,5.71584524213849,22.0754669628466,5.47774876813001,8.36956643974704,5.56983557041923,4.45295754189197,3.01495842664575,116
20.3406260153945,2.08987831193278,5.60967420003177,22.789401963286,3.97237952704446,7.51752180722814,4.89729344920516,3.49584048646722,2.85337222802863,117
21.3361856333387,1.78057652527592,7.12225505561001,21.8050275913832,6.64492016737528,7.63924444192249,3.98618075268097,3.27630390831183,2.34859149691762,118
19.234297198318,1.38590961686198,5.94276484736837,21.761734881015,5.28976739750488,7.77375562259624,4.3735028023518,5.31482509718573,2.42931292882902,119
19.879644023301,2.35061626217649,6.41624513879059,18.5656447192096,6.64838533380123,8.61739047937601,3.99195222683177,3.22161124124019,2.90867223116323,120
20.6343878598469,3.08017870218847,6.66254274763465,21.4020326841989,6.42948011601204,7.62316616561963,3.94978472844329,3.22997522845887,2.87454499534572,121
18.9583000663169,2.36225627645173,5.97258633994429,23.1651212043999,6.12662842122426,8.46219469950166,4.71579687564917,3.06749305089606,3.33431990220766,122
19.2963523217917,2.40898687750862,6.21573504863292,22.4715961181205,3.53942507498664,8.09639415987815,3.57194250128299,3.44072943529807,2.454831196065,123
20.3232732492904,3.1307730059,6.54626824653307,19.0472671422273,7.16842691321195,9.07067269827633,3.84854297471664,3.59117241141263,2.83346736328451,124
19.6027152269229,1.59361089973628,6.22323114890506,24.2507151556356,3.98100298731669,8.78400331422212,4.78748257040431,4.55526510967903,2.34646196882704,125
19.8759749773829,2.06765155186954,5.60207492973029,20.0918077687308,4.43128576302865,6.5741915233933,3.72414933156331,3.03516758925373,2.679235211199,126
19.5608855791191,1.45846067123457,6.35211514464717,18.6835392662875,7.35568703340967,8.10094990567035,4.26511057422585,3.47606924443278,2.62551949615269,127
19.6513999499737,1.81886533654848,6.51909324067339,20.5855736487028,4.04372779907699,7.50820751614023,3.61665539783137,3.5352819839277,1.65002035066229,128
20.3994575862071,1.20365492936971,6.6673419340709,19.2156943092821,5.53703366360504,7.33634820472987,3.70993402509077,3.79125233974997,2.20407085132071,129
19.9009171480564,1.11736922656147,5.12958422198693,23.5768948869341,7.7234379086872,10.1094068784019,4.54979381347564,4.30996389993482,2.68170599188758,130
19.5149527687769,1.13577099346601,6.78888495801207,21.3870676869077,7.70450318960065,9.0204235823769,4.20781683205632,4.70166042268471,2.39875273091941,131
20.7382906853622,1.13381072420156,5.99804816370278,22.8677943549877,4.01151910494938,9.19717776028643,3.85239535335645,4.26696118095864,2.22122342599308,132
20.6056203012059,2.10082888297943,4.6470930322996,24.2647836058651,5.63147961629036,6.99950739048516,3.47856734096617,3.50914748269501,2.73712109290271,133
19.4818644935263,1.21317953075074,5.50190266454739,21.7766641514964,5.00340235004913,6.44796931995999,5.03176551353979,3.67679675911202,3.15690890262766,134
18.4705570038032,2.00074480546009,6.06652870809369,22.2234713831379,7.46211177108692,8.44726428713364,4.08089357064094,3.81109938619059,2.82204878341479,135
18.9971212635175,1.75840471687187,4.87865979353668,17.9580724224293,7.84306140482614,10.2475687576966,3.7583574278764,4.34877250624643,3.26933098365583,136
19.9187721465481,2.06068102526234,5.91585290626592,20.0983972352615,6.12961085169549,9.19317727949684,4.69847016152167,3.91285166369967,2.44399948220165,137
19.7978296189824,1.76290836584288,6.15784708556831,21.5955668139765,6.11668467931707,7.64643435210651,3.45722515691064,3.00853014984453,2.80156379105718,138
19.6280282096562,2.73700277085023,5.89702820897421,17.5055055668517,6.42676421748669,8.02279819909823,4.42979167059035,3.17381920063165,2.38824714264682,139
20.0539958246751,3.33729185571387,4.14740525525121,19.1421117192479,7.76942857531481,6.06785410998893,4.60581129913957,3.16240257313494,3.51233582119243,140
19.9223004832225,1.27504386315582,5.43181077378196,20.1472588698735,4.56284268989198,8.43772291114794,4.03844341702525,3.78042426423149,3.0585952105879,141
20.7125329752385,1.42855386338491,6.79692835528928,20.6249109495598,4.63704661555769,9.42491748699311,3.1877585637687,3.40052831732176,2.23201812769182,142
19.9689229298574,1.32301826959434,5.97408572140821,19.844804264813,3.37653704254571,8.29369959120475,4.97152845848628,3.47049168953911,2.62216309161259,143
19.5618224646248,2.91170718096839,6.29276052985575,24.3699446539267,7.97855060364813,7.8147690505712,4.94037022975996,3.12399319173022,2.36793501366052,144
18.6433286715789,3.15448265291509,6.43117591491655,21.3956152695534,5.86457945832531,8.14010078161296,5.06418996153477,2.84303478489354,2.46805979075025,145
19.0846293048709,2.71237490345224,6.07101173049657,25.4863219038115,5.64670987194557,9.13488564020148,4.20487512415534,3.78967571362313,2.43485659789183,146
19.230227922353,0.524164574958391,6.62525744407081,20.2042327512764,8.36739667841053,8.56590974800759,3.78979467007387,4.04906055837135,2.24982365691963,147
19.2044989030154,1.41384172565696,7.07657761812641,20.8319336092418,8.38329304123203,8.32658625346699,4.56334769635806,3.82944562131988,2.57327841930583,148
20.4495275657023,2.37764312404491,6.2999740932251,21.4797046890119,3.3072375142511,7.94687629305103,4.51704384094007,3.25295886252024,1.9458380285759,149
19.2062803321058,1.73988052629199,6.6653585238198,26.1186743537153,2.24579087954951,7.72236265597896,5.5025404324009,4.94013927270241,3.1713909783298,150
19.8127725878623,0.996649368497049,5.68108337706061,22.1397063457118,7.19794502758328,6.87443493582962,4.72270336292543,4.35554464320218,2.20335376561411,151
18.8372985014694,1.90798712693098,6.28265151065435,20.4539920275189,7.40674764841764,8.67409915341369,3.81577647576192,3.76292673826466,2.57249250467651,152
20.5131615815024,3.32646495363444,5.85393517461496,17.942986573513,2.88089728923662,8.54838159897136,4.53980355678614,3.79278961283011,2.78562217661575,153
19.3822710137288,2.30836421051933,5.89914153382817,22.7226372713462,6.30402750472747,7.59949432161552,3.22019483642154,2.97340088934491,2.63013323695553,154
19.8346500941907,2.39014654564222,7.14115628365784,18.7519185547753,3.74324351553344,7.20018471051807,3.75647452241281,3.07969333159504,2.75173193112283,155
17.7875237268808,2.92634613680191,6.48315500647002,22.190467879571,7.27048854952715,7.95071721062478,5.2810534676048,3.42830350452334,2.77781773362165,156
20.4847810338306,2.56955835686063,5.8680199733159,22.6602489500414,7.35903027687409,6.89229299745936,4.3047787077257,3.3223639310694,3.12839694323954,157
19.5201492304791,2.36269044731089,6.72013535968069,22.7645439212535,4.50195883503614,6.98515821734525,3.65679492123411,3.69739651627838,2.45868717095946,158
18.7443838597653,1.86145071184281,7.06402404526677,21.3071718639416,6.21234387497524,5.7390104821497,3.88714497930639,4.44800223281142,2.2842807644561,159
19.3744721689922,0.376669774477196,6.14853910144318,21.4317031871235,7.26502006780382,7.47646349882043,4.90264692888713,3.95703767389789,2.60239386979383,160
19.2511375381382,1.84537483663756,5.38616309740179,19.9285551856793,6.01102198927691,8.82272056689028,4.89388608113753,3.41008178266867,2.95534559219155,161
19.434482127343,2.67794387566715,6.26444563591184,21.0747329194636,6.48723141685872,8.72866275900022,4.38297741581721,4.03516376366412,2.59829437465834,162
20.0343871844911,2.9144445801287,6.08734658542722,21.6365195982245,4.84339056520743,5.85428779547264,5.63070954128831,3.32406440779627,3.32211470198636,163
20.0360897627064,1.68349306294591,5.7390705781403,21.6148137190289,9.27876460622056,7.98473505574876,4.25279309264454,3.24805560477193,2.8123717413844,164
18.5466356116377,1.23567692282839,6.61485378979015,21.0597878535433,4.96854292968919,8.07025660286087,5.14091593567551,3.48579200299924,2.44561290445078,165
19.4670618724736,0.96917071356606,6.69827931250837,24.5850844213292,5.55573314484115,6.90333406074359,4.77669092855155,3.63928014886886,2.74767044446429,166
20.3899331925064,2.5472831737171,5.9026288782864,16.5749032215326,4.75650963596381,7.72142649409603,4.80547115002594,3.76897294237732,2.64225024469543,167
20.8649280116876,2.95735909144784,5.31653147440214,21.3672705459092,4.55659245549314,7.43523790138352,3.93406755683188,3.72663102519327,2.43088164114649,168
20.6095474470321,0.307962938608337,6.23735392229546,21.3668414192715,1.53831992494305,7.39677207896148,3.84751843975296,4.73934622475313,2.32832358501337,169
19.6473512275447,0.895447931620343,7.06543485035804,22.0458778363836,1.57092006678662,8.07407595359246,3.70474703335514,4.23175438727773,2.17108932934926,170
19.3312142620397,1.8522840961093,6.49806966420293,20.2246121400602,6.40305122315849,7.47934846068407,5.02974125001105,3.18547355358834,2.74952128304914,171
20.1161646000862,1.93903030771555,5.93647965620001,21.4868749862404,5.7081401250109,9.13834606518377,4.55183218844956,3.52535122922406,2.34091567081735,172
19.377478852455,1.10648473964176,6.75251436994709,20.0429165463725,1.89105356945521,9.31994416914536,3.23048991454644,3.62205843015801,2.54047660727682,173
18.760768729814,1.2521929056951,6.45092535392868,20.8395091820132,5.37171661005422,7.55649500101559,4.71383492419496,4.26450196864469,2.9315250520555,174
19.4700172251327,1.66093091509605,6.81142969906366,20.5157311582972,4.95375144178125,8.68097818293926,4.99206367032793,2.49768411173874,2.46360589758667,175
20.9296339560742,1.21210400899642,6.05594970223254,20.8916508512247,8.04994730161283,6.11998855440407,4.71885221461265,4.76056164590318,3.2869799897726,176
20.0870880065378,1.90940335753363,6.77365176012351,22.7197210418314,5.47380351911154,6.92403711557347,5.98323550348869,3.4305831067086,2.30643755465882,177
20.1217966259679,1.88188707089988,6.11276173683215,21.4262399321153,4.03914707313999,8.1152274339275,4.36236587899743,3.8809393028138,2.6727740403758,178
19.6476080815951,2.94156935270415,5.71857644099547,19.8706525488246,5.07696825671083,7.92896674950759,3.97435690171066,3.10601507487885,2.61157690686266,179
18.6860608272652,2.04144541733669,6.63607411612583,23.5706250761772,5.54132332062356,7.35194794772125,6.48412260085318,3.87102836449908,2.51676732934876,180
20.0452911583669,2.29025494668746,5.60203653922468,24.2866831636101,5.26765450579842,7.70983352439178,4.38881985353652,3.01725012929819,3.93441684081096,181
18.9738468853335,1.5736742315722,4.62241745544137,20.7535113580151,5.3995194293575,7.36372041129624,5.39852148255942,3.1221575889975,4.14577113518487,182
19.7342463121633,0.569514765807633,5.87330009469864,22.2602705699223,5.56664580266716,10.3888907430906,4.07861222430233,4.32622829023728,2.98073036000183,183
19.344451146952,2.3000915168494,6.64280248368003,20.387656352247,4.89093562214011,8.68947323330281,3.88693673490219,3.67403321691595,2.72380055796117,184
19.1628079258176,1.63545248075942,7.02228561284088,19.0071136625384,3.89694605709648,8.01947981786305,4.96081429579583,3.89395367601813,2.67108448408681,185
19.527697440609,1.87301038692405,6.24294384019926,21.1178659994168,9.93759712367941,8.94574339515547,4.28028361913366,4.57545170169021,3.25818158428851,186
19.4581563221943,1.56719021429147,6.76426306734521,20.2638469121632,4.81328175211882,8.6385921348609,4.99052708039691,2.49816846820064,2.43281374633555,187
20.4909006443793,1.35516167161531,6.17003400789917,22.5976026778681,3.80420519356402,7.53082883064733,3.4437927422696,4.0931396256908,2.26770397469453,188
